age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
23.59452497030905,Private,210159.2093218487,Bachelors,12.760014271818122,Married-civ-spouse,Exec-managerial,Wife,White,Female,-8.260790258646011e-05,0.00018468938767910004,47.75427293101358,United-States,<=50K
28.756144764188452,Private,381379.93352450547,HS-grad,8.999922669751902,Never-married,Craft-repair,Husband,White,Male,2.1592939272522928e-05,0.0001385497599840164,39.99923931897402,United-States,<=50K
34.76990698083988,Private,164656.23647231655,Prof-school,14.413620612277173,Never-married,Prof-specialty,Not-in-family,White,Female,3477.212504750378,8.148841559886933e-05,40.00017858720541,United-States,>50K
20.563136996759155,Private,192943.01914399708,Some-college,9.959268235327071,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5.576884001493454e-05,0.00013690900802612306,40.00115151561022,Canada,<=50K
29.986028196967936,State-gov,176583.9419167491,Some-college,10.085208598423343,Never-married,Exec-managerial,Own-child,White,Female,0.00011797159910202027,9.453575313091278e-05,58.42420211452238,United-States,>50K
63.75128662973984,Private,178425.3804787238,HS-grad,8.99977936491217,Married-civ-spouse,Craft-repair,Husband,White,Male,3368.7381580488236,-2.4125803261995317e-05,39.99989349727303,United-States,<=50K
44.653129523968616,Private,103314.99345602583,Masters,14.264289676898283,Married-civ-spouse,Exec-managerial,Husband,White,Male,6.26584216952324e-05,9.968207776546479e-05,39.999821743629575,United-States,>50K
25.521332035840977,Private,193782.71734464794,Some-college,10.228186534484495,Never-married,Craft-repair,Not-in-family,White,Male,4.341414570808411e-05,6.634343415498734e-05,48.532144529740634,United-States,>50K
20.250665858653235,Private,86943.11745250478,Bachelors,13.149192728757031,Never-married,Exec-managerial,Own-child,White,Female,4.5413941144943236e-05,4.698485881090164e-05,29.618002861321877,United-States,<=50K
47.698703445696694,Private,116921.98579931867,Bachelors,13.063164277243022,Divorced,Prof-specialty,Unmarried,White,Female,8.558761328458786e-06,0.000247725635766983,48.368468306382155,United-States,>50K
20.027597638925258,Private,256942.96397788796,11th,6.415677283575743,Married-civ-spouse,Other-service,Own-child,White,Male,0.00018683591485023498,8.06717872619629e-05,25.586332436749895,Mexico,<=50K
43.77223031358943,Private,123011.15803059647,Some-college,10.037466311929794,Married-civ-spouse,Craft-repair,Husband,White,Male,0.00015898236632347107,8.745093643665314e-05,46.64893389137407,United-States,>50K
38.482560139556405,Private,238787.72262977375,11th,7.0208902045581745,Married-civ-spouse,Craft-repair,Husband,Black,Male,3626.898979249183,0.00012975448369979858,40.000384469963315,United-States,<=50K
41.70042734334466,Private,388713.9145440188,Some-college,5.673526353430796,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,8.260516077280045e-05,-4.92076650261879e-05,39.99978470949054,United-States,<=50K
33.93467170463869,Private,106765.58175627781,Masters,13.79874273617108,Never-married,Prof-specialty,Unmarried,White,Female,3506.0076880107727,3.2921910285949705e-05,40.00060347480297,United-States,>50K
47.820117767092675,Private,166390.23268975664,HS-grad,9.00059741180982,Never-married,Sales,Not-in-family,White,Female,-9.368673712015152e-05,0.00022154057025909426,40.00008930558682,United-States,<=50K
42.414491438607456,Private,212993.41643603187,Assoc-voc,10.429522428075016,Separated,Craft-repair,Not-in-family,White,Male,3.2065365463495254e-05,7.916700839996338e-05,35.882609945291804,United-States,<=50K
20.601413137810834,Private,175556.6839308659,9th,5.743710368009449,Never-married,Machine-op-inspct,Husband,White,Male,8.974464237689972e-05,5.511861294507981e-05,39.999474371380806,United-States,<=50K
54.5172896648718,Self-emp-not-inc,91016.53882140524,Some-college,9.92571684953632,Divorced,Exec-managerial,Not-in-family,White,Male,0.00017887356877326966,0.00019526512920856477,62.23341763762807,United-States,>50K
32.31824209103974,Private,195459.12696531214,Prof-school,14.555859914936287,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.000170412614941597,2.5430183857679368e-05,64.32520783972384,United-States,>50K
33.14059562412251,Self-emp-not-inc,35232.11832221413,Bachelors,13.071961917681302,Divorced,Other-service,Not-in-family,White,Male,-2.461816370487213e-05,8.663560450077057e-05,26.509609466575565,United-States,<=50K
38.599659408466614,Private,170447.5689273452,HS-grad,8.99977121838774,Married-civ-spouse,Adm-clerical,Own-child,White,Male,3.984998166561127e-05,0.00015237666666507722,40.000004282666076,United-States,<=50K
37.75271296847134,Self-emp-not-inc,243062.5380314048,Some-college,10.03593749212039,Married-civ-spouse,Other-service,Husband,White,Male,-0.00016560927033424378,-0.00013828213512897492,40.001169039495,United-States,<=50K
37.52427514687414,Private,279740.7608937813,HS-grad,9.000967891274351,Divorced,Adm-clerical,Not-in-family,White,Female,-3.7660233676433565e-05,4.14724163711071e-05,32.01965842730217,United-States,<=50K
33.95556029748985,Private,208771.59067464492,Bachelors,13.016810283717742,Married-civ-spouse,Craft-repair,Husband,White,Male,-9.945043921470643e-05,0.00010516287386417389,49.1575403987436,United-States,>50K
30.802811143519374,Private,215658.60364480672,HS-grad,9.000378057865758,Married-civ-spouse,Craft-repair,Husband,White,Male,3444.7409061133208,9.55638587474823e-05,40.00018973538995,United-States,<=50K
66.55483097502939,Self-emp-not-inc,50112.18560540928,Masters,13.82394459838394,Never-married,Exec-managerial,Husband,White,Male,6.389909237623214e-05,0.0001471371352672577,10.032627516789752,United-States,<=50K
25.398602842364998,Self-emp-inc,185508.0905836316,Bachelors,12.798237750646067,Never-married,Exec-managerial,Not-in-family,White,Female,1.0765355080366134e-05,7.19539299607277e-05,46.08050304547442,United-States,<=50K
35.67543259454311,Federal-gov,352728.86835355434,Some-college,9.844170830811045,Never-married,Adm-clerical,Unmarried,White,Female,2.5356704369187355e-05,-1.2935718521475791e-05,40.00131297219515,United-States,<=50K
37.911210812137355,Local-gov,217461.28238051676,HS-grad,8.999501831977028,Married-civ-spouse,Exec-managerial,Husband,White,Male,-6.502201408147812e-05,-2.696510963141918e-05,40.00037078440905,United-States,<=50K
38.11480478181238,Private,100969.92499559757,HS-grad,9.000119056543667,Married-civ-spouse,Craft-repair,Husband,White,Male,7.886138558387756e-05,0.00013422845304012298,39.999860887817746,United-States,<=50K
29.619351814525757,Private,248753.06439123102,HS-grad,8.999737526117224,Never-married,Handlers-cleaners,Own-child,Black,Male,-6.636111438274383e-05,-6.29463642835617e-05,40.00050647444248,United-States,<=50K
33.371660243355,State-gov,127719.21229829395,Bachelors,13.08826788026289,Never-married,Prof-specialty,Not-in-family,White,Female,0.00019094984233379364,4.510713368654251e-05,40.00022613260865,United-States,<=50K
31.66290262145258,Private,177707.9332897277,Bachelors,12.938094327946391,Married-civ-spouse,Exec-managerial,Husband,White,Female,9.605824202299119e-05,0.00010219967365264892,26.219256795500126,United-States,<=50K
21.338692703435544,Private,184487.33240331325,Bachelors,12.936412638600856,Never-married,Adm-clerical,Own-child,White,Male,3.610420972108841e-05,0.00014301407337188722,39.999989163241054,United-States,<=50K
26.178524004905125,Private,298038.2613655475,Some-college,10.084691473430228,Never-married,Sales,Not-in-family,White,Male,2.6512683834880592e-06,2.431807667016983e-05,39.999686655737165,United-States,<=50K
54.91284102096414,Self-emp-inc,150472.6473570443,Masters,13.91828099539546,Never-married,Exec-managerial,Not-in-family,White,Female,14482.46023585714,0.00020021438598632812,59.87876942024934,United-States,>50K
38.463053987645814,Private,160504.18768449326,HS-grad,8.999662591545242,Married-civ-spouse,Adm-clerical,Wife,White,Female,8.078420907258988e-05,-8.191359788179397e-05,40.000090748727025,United-States,>50K
48.18537689221857,Private,37402.798217892916,Bachelors,13.253771087459908,Married-civ-spouse,Tech-support,Husband,White,Male,7.015910930931568e-06,0.00010882612317800522,47.549055317893426,United-States,>50K
40.764586396791636,Private,196695.08467567083,Some-college,10.024327241375653,Divorced,Adm-clerical,Wife,White,Female,0.00015028727054595948,-5.6262902915477755e-05,39.99997032363497,United-States,<=50K
57.61614963373979,NaN,89725.25233217156,Some-college,9.982224747776463,Married-civ-spouse,NaN,Husband,Asian-Pac-Islander,Male,0.0001026882603764534,0.00013763968646526338,40.00016137432277,Philippines,<=50K
27.854690607386722,Self-emp-not-inc,239603.22922276868,11th,6.757823678319183,Married-civ-spouse,Other-service,Husband,White,Male,-1.3121757656335832e-05,9.423395991325379e-05,27.395652599032584,United-States,<=50K
36.01055383724737,Private,156084.91555505097,Some-college,10.173582583787535,Married-civ-spouse,Sales,Husband,White,Male,4.115254804491997e-05,7.00087994337082e-05,39.99989110385597,NaN,<=50K
67.7153823610971,Self-emp-not-inc,174205.1059063549,Masters,14.555249942540948,Widowed,Exec-managerial,Not-in-family,White,Female,-4.492108151316643e-05,-4.419413208961487e-05,6.785508825962939,United-States,<=50K
33.13917617217748,Local-gov,206827.84944390482,10th,5.63514512689283,Married-civ-spouse,Protective-serv,Husband,Black,Male,3.6491136997938154e-05,-3.527452796697617e-05,39.999852542109494,United-States,<=50K
54.994116493014786,Private,386580.91456500546,7th-8th,4.2549590881573796,Divorced,Transport-moving,Husband,White,Male,0.00016477489471435547,6.155112385749817e-05,48.24655004027079,Mexico,<=50K
35.287562647337644,Private,184632.92527995323,Bachelors,12.98513886335595,Married-civ-spouse,Craft-repair,Husband,White,Male,-7.598834112286568e-06,0.00010460816323757172,48.37364374045406,NaN,>50K
22.62125242574582,Private,303927.3580927136,Some-college,9.913109423426574,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.00010672524571418762,0.00011376556754112243,25.49969954243675,United-States,<=50K
34.22749035292949,Private,209228.93464070364,HS-grad,8.999998241993,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.0002560783922672272,-1.7054975032806396e-05,31.884649407123746,United-States,<=50K
19.815450627097373,Private,246656.0469582421,HS-grad,8.999977792624716,Never-married,Sales,Own-child,Black,Male,-6.170361116528512e-05,0.0001876833587884903,30.578093548362443,United-States,<=50K
26.884395844460222,Self-emp-inc,205993.43578036767,Bachelors,12.88995960124135,Never-married,Exec-managerial,Not-in-family,White,Female,9.80084165930748e-05,0.00010644878447055817,47.25509707599035,United-States,>50K
19.55145927411775,Private,38708.757769784475,Some-college,10.228160015531392,Never-married,Farming-fishing,Not-in-family,White,Male,0.00017068028450012207,0.00017240248620510102,47.299258218089236,United-States,<=50K
37.75920231322628,Private,76471.45850101886,Some-college,10.075848013631255,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.00029245173,6.377564370632172e-05,64.27325905084882,United-States,>50K
26.76388949616743,Private,99466.80801869571,HS-grad,8.999906502021808,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2.5277428328990937e-05,7.409511506557465e-05,39.99960139090538,United-States,<=50K
58.16263711860605,State-gov,96859.85576415661,Masters,13.944186450652715,Married-civ-spouse,Exec-managerial,Husband,Other,Male,9.26014482975006e-05,1922.1276582994997,60.353154201474,United-States,>50K
36.03486145996544,Local-gov,127340.50653434735,Bachelors,13.28220372711712,Married-civ-spouse,Prof-specialty,Wife,White,Female,5.215050280094147e-05,-1.096304040402174e-05,46.958805282034355,United-States,>50K
35.664621385036796,Private,61881.618366614086,Masters,13.127419897529084,Married-civ-spouse,Adm-clerical,Husband,White,Male,3405.1065590797084,0.0001134379729628563,39.999817901618485,United-States,<=50K
35.43431081891007,Federal-gov,152448.4092226645,Masters,13.565699507201245,Never-married,Exec-managerial,Not-in-family,White,Female,-0.00012326620519161226,-0.0001019931435585022,34.517983621819674,United-States,<=50K
21.699483274567015,NaN,40808.35386888178,Some-college,9.940154710693692,Married-civ-spouse,NaN,Husband,White,Male,-2.1061066538095475e-05,0.00011955933272838593,25.323030130022303,United-States,<=50K
29.970368484397646,Private,186922.2272666758,Some-college,10.04755007895561,Never-married,Exec-managerial,Not-in-family,White,Female,-5.391917377710343e-05,0.00011182036250829696,40.00003099229157,United-States,<=50K
44.64385052635581,Private,34883.63442530777,Doctorate,14.659862342409738,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0002210335284471512,1920.173220064747,26.241732389218267,United-States,>50K
29.28190232141904,Private,203246.73107760525,Bachelors,13.246783885590915,Never-married,Prof-specialty,Not-in-family,Black,Male,0.00020226702094078064,0.0001017652004957199,39.99964350075245,United-States,>50K
19.51264649749587,Private,152196.09890045074,HS-grad,8.999775859950441,Never-married,Sales,Own-child,White,Male,-4.444500058889389e-05,7.356175780296325e-05,51.751515417380645,United-States,<=50K
21.364402253748032,Private,337448.8799247445,Some-college,9.883908292359404,Never-married,Adm-clerical,Own-child,Black,Female,7.630284409970045e-06,-2.2990016266703606e-05,30.7870042510512,United-States,<=50K
65.63522992444325,Private,38087.15825255055,Masters,14.453242405012702,Married-civ-spouse,Exec-managerial,Husband,White,Male,8.586576208472252e-06,0.00013230963051319121,57.5168574042481,United-States,>50K
40.9060540002245,Private,215319.93085032236,Some-college,9.89280401677537,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-9.894853830337525e-05,3.854760900139809e-06,39.99971919698238,United-States,<=50K
26.199507188873426,NaN,41905.44750217244,Some-college,10.239325927806005,Divorced,Adm-clerical,Not-in-family,White,Female,6.34927898645401e-05,0.00013301703333854674,28.07053587083097,United-States,<=50K
43.4871095525727,Private,107548.31204659396,Some-college,10.264393373797391,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,-5.48710934817791e-05,0.00020939655601978302,39.99965268237114,India,<=50K
54.97872678959379,Private,21031.52059976367,Bachelors,12.844329248413295,Married-civ-spouse,Farming-fishing,Husband,White,Male,8.847379684448242e-05,-9.3054985627532e-06,55.87935750256538,United-States,<=50K
65.22562103911336,Private,103298.79619816615,Some-college,9.9868437610582,Divorced,Craft-repair,Not-in-family,White,Male,-0.00013969923555850984,0.00026067990064620973,39.99926386518002,United-States,<=50K
22.66408772232276,Private,331274.1830296528,Some-college,9.826658306856975,Never-married,Craft-repair,Not-in-family,White,Male,3.5053078085184096e-05,2.6200897991657257e-05,49.21077626416744,Mexico,<=50K
36.991434232591004,NaN,299520.14434244763,HS-grad,8.999777126921673,Divorced,NaN,Unmarried,Black,Female,-1.58075001090765e-05,2.800455875694752e-05,39.99963342673302,United-States,<=50K
34.14693030704158,Private,348493.6636315749,HS-grad,9.000350096045393,Divorced,Sales,Not-in-family,White,Male,0.00015129980444908143,9.678637236356735e-05,47.641705159393325,United-States,<=50K
20.003279935386967,Private,182437.5502993628,Assoc-acdm,12.602539350535677,Never-married,Exec-managerial,Not-in-family,White,Female,-0.0001249580755829811,-1.0704606771469117e-05,40.00038977143884,United-States,<=50K
26.003794620589133,Self-emp-not-inc,197258.29871358344,HS-grad,9.000322233675378,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.00019313065707683564,0.0002074059247970581,11.1045567874896,United-States,<=50K
25.14575395007345,Private,45863.27293056404,Some-college,10.103733071351696,Never-married,Adm-clerical,Not-in-family,White,Female,8.50692242383957e-05,0.00028233543038368224,28.292545231196065,United-States,<=50K
24.92471614743238,Private,319704.00445807603,HS-grad,9.000035014683712,Never-married,Craft-repair,Not-in-family,White,Male,1.4677046798169613e-05,4.200958088040352e-05,39.99992383006185,United-States,<=50K
18.035274345765174,Self-emp-not-inc,139589.93517900805,Some-college,4.884216773881741,Married-civ-spouse,Farming-fishing,Own-child,White,Male,8.010798692703247e-05,0.00012713068723678588,11.321411915993561,United-States,<=50K
45.66688908820485,Private,191135.8995730194,Some-college,10.204663114521136,Divorced,Exec-managerial,Not-in-family,White,Female,0.0001574977934360504,7.495318353176117e-05,66.38285118924193,United-States,>50K
21.884997647219254,Private,329287.690995332,HS-grad,8.999512915818352,Never-married,Other-service,Other-relative,Black,Male,-0.0001664101928472519,0.00012924496829509735,37.784492178933895,United-States,<=50K
42.729597153189566,Local-gov,38159.99380100753,Some-college,10.110712414761402,Married-civ-spouse,Prof-specialty,Husband,White,Female,2.728046476840973e-05,7.893556356430053e-05,25.250741525629532,United-States,<=50K
55.66042991926423,Private,105915.65549417563,Bachelors,13.280789896051674,Married-civ-spouse,Exec-managerial,Husband,White,Male,7498.701649743787,0.00015549524128437043,62.091631859047396,United-States,>50K
38.74321179840855,Private,129497.33489827263,HS-grad,8.999926073430437,Never-married,Craft-repair,Not-in-family,White,Male,-0.0001768467277288437,8.833183348178864e-05,40.000102646246255,United-States,<=50K
42.36519656363256,Private,197817.0189701768,HS-grad,8.999885946272272,Married-civ-spouse,Adm-clerical,Husband,White,Male,8.107662200927734e-06,8.652221411466599e-05,63.729187245967466,United-States,<=50K
36.3077043715416,Private,199477.04611862506,Some-college,10.062058617665398,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0001403963267803192,-3.1040383502840996e-05,39.999836376197344,United-States,>50K
16.398541532823348,Self-emp-inc,125370.01631510945,HS-grad,8.999894486433227,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0001239656060934067,0.00038708490133285524,39.99975582059443,United-States,<=50K
31.71211914201097,Private,281338.468935042,HS-grad,8.999523005931039,Married-civ-spouse,Other-service,Unmarried,White,Female,-1.4208847656846046e-05,0.000264527827501297,40.00012188470334,United-States,<=50K
45.19901138718556,Private,313748.31278870604,Bachelors,12.96304670297533,Married-civ-spouse,Craft-repair,Husband,White,Male,7507.043536996449,-7.835523225367069e-06,48.02276330857325,United-States,>50K
61.91348547720501,Local-gov,31135.86512463352,Masters,14.381095911146312,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.00017636649310588838,8.7505042552948e-05,10.81003442950892,United-States,<=50K
59.5248335448695,Private,145244.96010935292,10th,5.597140788176504,Never-married,Machine-op-inspct,Not-in-family,White,Male,3480.7036716386456,2.834056317806244e-05,40.00016250155092,United-States,<=50K
19.249978404108706,Private,225846.8510187142,Some-college,10.075156920196,Never-married,Other-service,Not-in-family,White,Male,2.164360135793686e-05,0.00010912735015153885,29.00474661636249,United-States,<=50K
27.352842511597313,Private,223955.34420668648,Bachelors,12.881148530150545,Never-married,Exec-managerial,Not-in-family,White,Female,8.344397693872452e-05,0.0001361513137817383,40.00020681301475,United-States,<=50K
29.882010797783288,NaN,99966.67199515371,Some-college,10.199970214266372,Divorced,NaN,Not-in-family,White,Male,-0.0002690512537956238,0.00012976676225662231,39.99982797630847,United-States,<=50K
24.645632185111733,NaN,106265.38027526927,Bachelors,13.124751071561816,Never-married,Prof-specialty,Not-in-family,White,Female,3.757485002279282e-05,0.00013401956856250763,22.214872209929027,United-States,<=50K
41.76193137886406,Private,71389.571561394,HS-grad,8.999469723699946,Divorced,Craft-repair,Husband,White,Male,6.671852618455886e-05,4.9968168139457706e-05,39.99935721046448,United-States,<=50K
19.707961978418197,Local-gov,183279.55218626995,Bachelors,13.259905544848435,Never-married,Exec-managerial,Own-child,White,Male,4.1074156761169434e-05,5.5071331560611725e-05,39.99984009738982,United-States,<=50K
73.82784113040026,Private,204754.30960564702,Bachelors,13.30199979677662,Widowed,Sales,Not-in-family,White,Female,4.3531168252229695e-05,3.1707324087619784e-05,45.35665330950672,United-States,<=50K
47.989413904865536,Self-emp-not-inc,165215.82871667785,HS-grad,8.999854334203858,Divorced,Craft-repair,Husband,White,Male,-3.2222182489931584e-06,0.0001330314725637436,39.99960327479959,United-States,<=50K
24.130583334346632,Private,122072.29734571617,HS-grad,9.000101360438723,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.00016727811098098756,0.00019706185162067413,39.99951252455235,United-States,<=50K
58.77796511522277,Private,36284.924915413096,10th,12.803908249445236,Married-civ-spouse,Sales,Husband,White,Male,7.855284959077835e-05,0.0001334957331418991,48.301946176369604,United-States,>50K
45.89098640297137,Local-gov,100979.32578024214,Masters,14.241198439175973,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.00015152807533740998,8.814569562673569e-05,27.000951323577603,United-States,<=50K
54.754040977186946,Federal-gov,292728.5110078415,10th,5.3737473073430415,Widowed,Other-service,Unmarried,Black,Female,-2.2093653678894044e-05,7.182534039020539e-05,27.662585229288087,United-States,<=50K
56.068424626153785,Self-emp-inc,192556.57953521263,Masters,14.56433730027614,Married-civ-spouse,Exec-managerial,Husband,White,Male,1.4670314267277719e-05,7.453108578920364e-05,59.66584000373715,United-States,>50K
38.34137090404132,Private,38704.84174048506,Assoc-voc,9.000888930140395,Married-civ-spouse,Sales,Husband,White,Male,-0.0001156560480594635,-9.311191737651826e-06,67.8523469654461,United-States,<=50K
48.019344943440444,Local-gov,228211.94521900453,Masters,13.825451838255253,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0002902540266513825,0.0002151106595993042,40.001345728642946,United-States,>50K
