age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
43.904826215163396,Private,377186.28850133816,10th,5.486142898099544,Never-married,Other-service,Not-in-family,Black,Female,9.240620583295822e-05,-5.640632286667824e-05,33.25373211229659,United-States,<=50K
21.4062430361898,Private,211073.61771776556,Some-college,3.7036650869863657,Never-married,Other-service,Own-child,White,Female,-0.00012827438116073608,3.8656070828437805e-05,31.374138042541816,United-States,<=50K
29.971261764667542,State-gov,47857.40033211961,Bachelors,13.071344625048093,Never-married,Prof-specialty,Not-in-family,White,Male,2.826392278075218e-05,-0.00019628287851810455,39.999850802384024,United-States,<=50K
27.045487267726333,Private,212076.22499665376,HS-grad,8.999525308547874,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.00010713908076286316,-4.289842024445534e-05,39.99917090100765,United-States,<=50K
48.35774126630389,NaN,52268.564740845395,Some-college,10.030794459134034,Never-married,NaN,Not-in-family,White,Female,-9.030943363904953e-05,3.886327892541886e-05,13.991246334057818,United-States,<=50K
42.810815375732936,Private,211259.02318242894,Some-college,9.628482364996335,Married-civ-spouse,Tech-support,Husband,Other,Male,0.00025833529233932495,-0.0002136281132698059,39.99996062157273,United-States,<=50K
51.162381158614025,Self-emp-not-inc,37558.689035530784,Some-college,10.186532213355783,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.5734791308641436e-05,-0.00013045415282249452,50.50632311942056,United-States,>50K
21.748047847640386,Private,131710.68519387027,Some-college,10.10050195538388,Never-married,Other-service,Own-child,Black,Female,-8.510496467351913e-05,-3.2554708421230315e-05,40.000003391161265,United-States,<=50K
26.356736917300275,Private,184581.88860279176,Assoc-voc,10.152602712122933,Never-married,Prof-specialty,Not-in-family,White,Male,-0.00023665641248226166,-0.0001247898042201996,39.99951607129693,United-States,<=50K
32.879445607791745,Private,169539.24304963663,HS-grad,8.999886527827341,Divorced,Machine-op-inspct,Not-in-family,White,Male,-0.00018336182832717895,-5.183336138725281e-05,51.96558184665413,United-States,<=50K
46.93902291843127,Self-emp-not-inc,192209.32876969216,Some-college,10.234914913099336,Married-civ-spouse,Exec-managerial,Husband,White,Male,14990.187924784026,-2.6629310101270676e-05,64.89310157700153,United-States,<=50K
31.466074410944522,Private,139315.34068720439,HS-grad,8.999572443900961,Married-civ-spouse,Sales,Husband,White,Male,-0.0002332281768321991,-7.917808741331101e-05,47.53486965247759,United-States,<=50K
26.882712856924933,Private,63367.960775240856,Bachelors,13.21367972838224,Never-married,Prof-specialty,Not-in-family,White,Male,6.997203081846238e-05,-0.00016145852208137513,40.000051480993335,United-States,<=50K
44.10568404262951,Private,124388.21311044999,Bachelors,15.594367052671073,Divorced,Prof-specialty,Unmarried,Black,Female,2.880027983337641e-06,1.2138476595282555e-05,39.9999745284912,United-States,<=50K
23.38416340551003,Private,219702.17722552386,10th,5.706245607498612,Never-married,Handlers-cleaners,Own-child,White,Female,0.00010945268720388412,-5.811785161495209e-05,11.892405082853607,United-States,<=50K
47.1280289080555,Private,496975.6689313768,7th-8th,2.4749129021242404,Never-married,Other-service,Not-in-family,Black,Female,-2.13882178068161e-05,-8.352888375520707e-05,31.168335570520952,United-States,<=50K
48.592683725073904,Private,29725.75514875583,Some-college,10.03086884631162,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0001352423429489136,1904.372313676001,49.78091883385217,United-States,>50K
28.345004524986855,Private,115004.1729350611,Assoc-acdm,12.750078644552389,Married-civ-spouse,Sales,Husband,White,Male,-0.0002768702208995819,-0.000152398943901062,29.640562815839953,United-States,>50K
55.379155914131594,Private,193338.3719303632,Some-college,9.962909832675823,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,-7.528827339410782e-05,-6.90089724957943e-06,39.99975581929803,United-States,<=50K
48.25153254771206,Self-emp-inc,25980.678694443617,Some-college,10.100001042426124,Married-civ-spouse,Exec-managerial,Husband,White,Male,5.001123622059822e-05,-2.7924228459596634e-05,50.77864386977791,United-States,>50K
27.120859140781256,Private,187330.76136937417,HS-grad,9.000101278735656,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.00019002307951450348,-5.2930716425180434e-05,49.12791959635278,United-States,<=50K
57.16521410383724,Private,220097.2462115779,Some-college,10.027872291132908,Married-civ-spouse,Other-service,Not-in-family,White,Male,-7.616585493087769e-05,1.094889547675848e-05,39.99958082628966,United-States,<=50K
45.77315216667402,Private,399387.45738147147,Bachelors,12.945711702240454,Never-married,Other-service,Unmarried,Black,Female,-5.3835377097129824e-05,-0.00015953560173511506,39.99993220719666,United-States,<=50K
24.650750858310072,Private,216403.08151060765,Some-college,9.433523025059847,Never-married,Sales,Own-child,White,Male,-0.00016737246513366698,-0.00011861971020698548,40.00000323094794,United-States,<=50K
25.041607389205005,State-gov,105448.19096771406,Doctorate,14.91630346543997,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2.7910865843296053e-05,0.0001027066558599472,39.99990822152764,United-States,<=50K
32.45949354438957,Private,191958.84277652978,HS-grad,6.794048174014184,Divorced,Farming-fishing,Unmarried,White,Male,3.861386701464653e-05,-0.00012466800957918167,48.24044091569547,United-States,<=50K
60.842222628092706,Private,151614.83546742809,HS-grad,14.332333826502861,Married-civ-spouse,Sales,Husband,White,Male,14765.812109987739,0.0002490994185209274,40.000378624595406,United-States,>50K
49.53595310195896,Private,344614.33537916106,HS-grad,8.99984931231882,Never-married,Other-service,Not-in-family,Black,Female,-9.916365146636963e-05,9.468896314501763e-08,33.6687796025141,United-States,<=50K
36.09307177756709,Private,177472.41977663696,HS-grad,9.001037066219705,Never-married,Transport-moving,Not-in-family,White,Female,-9.408292174339294e-05,-3.232014924287796e-05,40.0002280259651,United-States,<=50K
25.476656592479564,Private,197075.45041291756,HS-grad,9.000273081181902,Never-married,Handlers-cleaners,Own-child,White,Female,5.9145398437976836e-05,1.2248948216438294e-05,28.18427971404173,United-States,<=50K
41.396513493527785,State-gov,292274.9339162984,Bachelors,13.095954023880418,Never-married,Prof-specialty,Not-in-family,White,Male,1.5232596546411514e-05,-7.418537139892578e-05,40.000248810685875,United-States,<=50K
25.476934961834402,Private,178312.0290231833,HS-grad,8.999953279482533,Never-married,Transport-moving,Not-in-family,White,Male,6.904458254575729e-05,2.207149937748909e-05,51.63846773162268,United-States,<=50K
35.27678451411106,NaN,218705.16730370946,HS-grad,9.000323673991819,Separated,NaN,Unmarried,White,Female,-0.00010298874974250794,-0.00012057889997959138,12.091088906592972,United-States,<=50K
42.44853890549121,Private,202265.05584844778,HS-grad,9.000106164222915,Married-civ-spouse,Adm-clerical,Wife,White,Female,-1.7900153994560242e-05,-8.697757124900818e-05,27.857531251176134,United-States,>50K
40.829100059230925,Self-emp-not-inc,8410.65094059411,Some-college,10.424000775386292,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.00020059379935264586,9.220124036073685e-05,78.3509523722816,United-States,<=50K
48.390583554676354,Self-emp-not-inc,96025.05306122702,Some-college,10.207140241061946,Married-civ-spouse,Exec-managerial,Husband,White,Male,14375.717617439013,-0.00010364952683448792,51.29078394032879,United-States,<=50K
30.69093388577354,Private,147635.95947752864,11th,7.4841728782810435,Never-married,Machine-op-inspct,Own-child,White,Male,-3.631234401836991e-06,2.773386798799038e-05,40.00058656270028,United-States,<=50K
53.43546437751949,Private,135342.26277648789,7th-8th,4.97999863443175,Married-spouse-absent,Other-service,Unmarried,Black,Female,6.274299323558807e-05,1.5009662602096797e-06,39.999715321786404,United-States,<=50K
39.923083190623544,Private,265987.54790066404,HS-grad,9.000635882793325,Never-married,Other-service,Unmarried,Black,Female,0.00013302309811115266,-7.268483936786652e-05,40.000678678519726,United-States,>50K
31.782799653102327,Private,146626.42254360736,HS-grad,9.0001798342004,Married-civ-spouse,Craft-repair,Husband,White,Male,-6.191544607281685e-05,-0.00019993506371974946,48.7317419227022,United-States,<=50K
57.805918862779265,Local-gov,412020.3588365093,Bachelors,13.04181440312788,Married-civ-spouse,Adm-clerical,Husband,White,Male,-0.0001218879297375679,-0.00017166154086589814,40.00059190595866,United-States,>50K
33.51792933145195,Private,199426.8700813082,Assoc-voc,6.450606735180227,Divorced,Farming-fishing,Not-in-family,White,Male,-8.973909169435502e-05,-1.4749033376574517e-05,48.50984766510179,United-States,<=50K
48.932934506750556,Self-emp-inc,349694.07990961376,HS-grad,9.000295633910556,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2.322460524737835e-05,-4.855004325509071e-05,49.97148456837254,United-States,>50K
28.42373154823148,Private,347080.90091370523,Bachelors,13.022398944708982,Never-married,Prof-specialty,Own-child,White,Male,7.205458730459214e-05,5.419965460896492e-05,39.99961583591223,United-States,<=50K
41.38603483631631,Private,182742.7223384746,Doctorate,14.831488353387382,Married-civ-spouse,Prof-specialty,Wife,White,Male,-8.451639115810394e-05,-7.125993818044662e-05,57.33124183840594,United-States,>50K
33.77748437022685,Private,27560.95353046964,Some-college,9.853278490547156,Never-married,Other-service,Not-in-family,White,Female,-0.00017683549225330352,-5.641987174749375e-05,39.99960065013886,United-States,<=50K
56.46975532874549,Federal-gov,431386.3963557504,Bachelors,12.816018601567281,Divorced,Adm-clerical,Not-in-family,White,Female,1.2143032625317574e-05,-0.00010232238471508027,40.00065121550083,United-States,>50K
31.45497037184646,Private,109862.36956258898,HS-grad,8.999754357768554,Divorced,Adm-clerical,Wife,White,Female,-0.00017746713757514954,-5.864121019840241e-05,40.000184967733624,United-States,>50K
45.589217958159026,Private,94696.21869731807,HS-grad,8.999944433229375,Married-civ-spouse,Exec-managerial,Husband,White,Male,1.5022126957774163e-05,5.43401911854744e-05,49.67899984498259,United-States,>50K
29.128148034330938,Private,148808.4309559089,HS-grad,9.000092134973366,Never-married,Machine-op-inspct,Other-relative,White,Female,7.588139921426774e-05,8.436119183897972e-06,35.81352873098298,United-States,<=50K
40.24352897641441,Private,282783.70343163214,Bachelors,12.756944632728027,Never-married,Exec-managerial,Not-in-family,White,Male,-8.633122593164444e-05,1898.443774209515,48.288764856098915,United-States,>50K
21.689820523198016,NaN,36223.156528989035,HS-grad,9.000142653687258,Never-married,NaN,Own-child,White,Female,-0.00026380139589309693,4.007187485694885e-05,34.024404190891694,United-States,<=50K
25.21393717695986,Private,90289.3092794001,HS-grad,9.000606501041311,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.00010954611748456956,-6.134439259767533e-05,35.45802971364161,United-States,<=50K
41.7166554695251,Private,191981.87821772226,Assoc-acdm,12.821570589238119,Married-civ-spouse,Sales,Husband,White,Male,7485.372909804366,-8.019376546144486e-05,54.93980031535551,United-States,>50K
24.445287608215487,Private,293024.06613639195,Some-college,9.92089258474888,Never-married,Adm-clerical,Not-in-family,White,Female,3.1511550769209862e-06,-6.801492720842361e-05,39.99955714819551,United-States,<=50K
43.2292584785639,Federal-gov,353675.4545076707,11th,5.1582444188086285,Never-married,Adm-clerical,Not-in-family,White,Female,5.572199076414108e-05,-0.00010168614238500595,40.00027039013028,United-States,<=50K
61.0018032166495,NaN,41877.16461886667,HS-grad,8.999726893423457,Never-married,NaN,Not-in-family,White,Female,-0.00014022853970527648,-0.00010829503834247589,9.812638636075077,United-States,<=50K
41.55051457771611,Private,229798.87407387397,HS-grad,8.999413342235941,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.00025864529609680176,-0.00019250980019569396,40.001573955900675,United-States,>50K
50.03099624249344,Private,351018.3024158225,HS-grad,8.999445972798723,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3445.4436016771906,0.00014484600722789766,40.00060222179413,Mexico,<=50K
28.220193581145207,Private,152980.61203565518,HS-grad,8.998909740446466,Married-civ-spouse,Adm-clerical,Wife,White,Female,-0.0001421106904745102,-0.000313614547252655,30.257517006183708,United-States,>50K
25.01569266861612,Private,182101.88038697877,Some-college,9.896624216893915,Never-married,Adm-clerical,Not-in-family,White,Male,-9.662218391895294e-05,1.1479767039418221e-05,39.99963695172191,United-States,<=50K
27.553985774399496,Private,85443.78605295929,Bachelors,13.14360487123107,Never-married,Prof-specialty,Not-in-family,White,Male,8.625387400388718e-05,-0.0001825828105211258,40.00036800185561,United-States,<=50K
25.90844967842808,Private,109507.92563892023,Bachelors,13.383124565795313,Divorced,Sales,Not-in-family,White,Male,0.00012954148650169372,8.928354829549789e-05,40.00055930424452,United-States,<=50K
23.855417963871485,Private,218808.8951333076,Some-college,9.548976640113958,Never-married,Sales,Own-child,White,Male,-0.0001358870565891266,-4.289541393518448e-05,30.028554960570723,United-States,<=50K
28.60513660266764,Private,83301.04268888108,Bachelors,13.260407028918333,Never-married,Prof-specialty,Not-in-family,White,Male,-1.4274340122938156e-05,-9.322406351566315e-05,39.99959846112848,United-States,<=50K
40.366679958262125,Private,238601.5750572531,Some-college,9.685612625861388,Married-civ-spouse,Craft-repair,Husband,White,Male,0.00010528562963008881,-7.338540256023407e-05,50.859261332188126,United-States,<=50K
32.56897307925528,Self-emp-not-inc,113123.48557136294,Assoc-acdm,12.78332815593387,Married-civ-spouse,Sales,Husband,White,Male,-0.00010173888504505158,-4.765072092413902e-05,62.33780697484916,United-States,<=50K
38.57503625335778,Private,210113.94172449823,Some-college,9.804482059444933,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,3.633137419819832e-05,-7.816304266452789e-05,48.08130084780349,United-States,>50K
33.0592127289262,Private,183711.19208800112,HS-grad,8.99998599390905,Divorced,Adm-clerical,Unmarried,White,Female,-0.00021238434314727782,-0.00019725167751312258,27.578473833817668,United-States,>50K
25.122538962862208,Private,181912.2240769061,HS-grad,9.00030138054337,Never-married,Transport-moving,Own-child,White,Male,-0.00018555402755737304,-0.0001148502305150032,39.93842374734695,United-States,<=50K
26.095799822475616,Private,107125.36654143053,Bachelors,12.737842111860735,Never-married,Prof-specialty,Own-child,White,Male,0.00012363329529762267,-9.811657667160034e-05,40.00000131867051,United-States,<=50K
26.387446709668847,State-gov,114446.5532456781,Some-college,10.050873773324144,Never-married,Prof-specialty,Own-child,Black,Female,1.770208030939102e-05,-3.3500506542623043e-06,39.999106136686805,United-States,<=50K
39.994413178460164,Federal-gov,38990.97378837872,Some-college,9.906585003897003,Never-married,Other-service,Not-in-family,Black,Female,0.0001056826263666153,-0.00013043099641799928,40.00024286671698,United-States,>50K
43.118823712933974,Self-emp-not-inc,128152.1220825416,Bachelors,12.97371890703359,Married-civ-spouse,Sales,Husband,White,Male,-0.00010905903577804566,-3.31907607614994e-05,58.39434456495476,United-States,>50K
41.42422860109515,Private,101698.93877218568,Bachelors,13.300523611936207,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.00010025878995656967,-5.040351673960686e-05,39.9993993659091,United-States,<=50K
23.99051027770808,Private,181101.42885336617,HS-grad,9.000134740395803,Never-married,Machine-op-inspct,Own-child,White,Female,-7.651098817586898e-05,-3.814340010285378e-05,37.684308733390615,United-States,<=50K
55.107644540024886,Private,319271.23759901413,HS-grad,8.999259422658342,Married-civ-spouse,Tech-support,Husband,Other,Male,3845.689585910483,-8.829378336668015e-05,40.000340960778,Mexico,<=50K
49.798318721666675,NaN,37545.299688631996,Some-college,10.137047437239573,Widowed,NaN,Not-in-family,White,Female,-9.871740639209747e-05,-3.264715149998665e-05,9.096971099964486,United-States,<=50K
47.23357509388363,Private,83768.82794335119,HS-grad,9.000517431257624,Married-civ-spouse,Sales,Husband,White,Male,6.0317642986774445e-05,-8.10999870300293e-05,46.41938794781628,United-States,>50K
50.777875963632084,Private,407767.2240963845,HS-grad,8.999076830445189,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6.749087013304234e-06,0.00010709171742200851,35.66889452870129,Mexico,<=50K
54.83379682926167,Local-gov,39290.22894661427,Some-college,10.079490411307303,Never-married,Exec-managerial,Not-in-family,White,Male,-0.0001565820574760437,0.0001213315948843956,56.4447079466876,United-States,<=50K
28.401571266320076,Private,202685.8511669674,HS-grad,8.999805071292776,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.0001416197270154953,7.494467496871949e-05,28.007993849321874,United-States,<=50K
40.381847830241625,Private,294985.278134776,Some-college,9.888753819896353,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1.5822399407625197e-05,-3.8996882736682894e-05,40.0000657972914,United-States,<=50K
26.850910872814094,Private,234596.4044957073,HS-grad,9.000011719694692,Never-married,Transport-moving,Own-child,White,Male,-2.074693515896797e-05,9.687643614597618e-07,36.92358827525679,United-States,<=50K
48.87959396769722,Private,259921.1873172583,Some-college,9.972595415241454,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.2728892043232917e-05,3.7372332066297535e-05,34.61718705724629,United-States,>50K
25.194313319981312,Private,199169.90690272555,HS-grad,8.999678009597917,Never-married,Handlers-cleaners,Husband,White,Male,-0.0002943733334541321,-5.8620233088731765e-05,30.13154261354889,United-States,<=50K
53.701429207113364,Local-gov,280605.4475093436,Masters,13.976320972960265,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,0.00015312555432319642,-8.548643440008164e-05,39.999676811851266,United-States,<=50K
52.19032255673141,NaN,51247.69750312777,Some-college,10.014671130321933,Never-married,NaN,Not-in-family,White,Male,-0.00016678741574287416,0.00012053802609443665,31.535387007354593,United-States,<=50K
25.816876094001955,Private,111678.87481092612,Bachelors,13.288660325386786,Never-married,Sales,Own-child,White,Male,2.5902951136231424e-05,8.303204551339149e-06,40.000575305290226,United-States,<=50K
35.981668162310186,Private,153662.6917360071,10th,6.161539476981015,Never-married,Craft-repair,Not-in-family,White,Male,9.664082899689674e-06,2.7898792177438737e-06,50.79749752419446,United-States,<=50K
40.94712366412525,Private,298680.4954271105,Some-college,5.366532825170093,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.00010466095805168152,-0.00010939259082078935,39.99996521928877,Puerto-Rico,<=50K
49.115944949915374,Self-emp-not-inc,29220.863013341317,Some-college,10.037492571317287,Married-civ-spouse,Exec-managerial,Husband,White,Male,7.938697934150697e-06,-6.7343651317059995e-06,52.685834695656794,United-States,<=50K
39.353443091892224,Private,193947.3622716223,Assoc-voc,10.227345201229896,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0001234135404229164,8.048114180564881e-05,64.68845416900675,United-States,<=50K
27.755384549221287,Private,33023.490215449056,HS-grad,9.000927981077094,Never-married,Other-service,Unmarried,Black,Female,0.00019566352665424346,-3.630543127655983e-05,11.631230131626664,United-States,<=50K
46.13721190533944,Self-emp-not-inc,27003.615615642408,Some-college,10.191465690373413,Married-civ-spouse,Exec-managerial,Husband,White,Male,14943.879545134465,2.882456174120307e-06,50.173831877493186,United-States,>50K
29.166831090987785,Private,182175.22689568665,Some-college,10.006064799930076,Never-married,Prof-specialty,Not-in-family,White,Male,-0.0001686580628156662,3.311832621693611e-05,39.99999145112995,United-States,<=50K
26.234660484588403,Private,209637.3664047252,11th,5.54114123616674,Never-married,Handlers-cleaners,Not-in-family,White,Male,-9.39653217792511e-05,3.757805749773979e-05,39.99976885760546,United-States,<=50K
34.161043795754566,Private,98655.11154835777,HS-grad,8.999884376233775,Divorced,Machine-op-inspct,Not-in-family,White,Male,-0.00021172352135181426,1.3782331719994546e-05,50.04420843142254,Puerto-Rico,<=50K
27.861022915651734,Private,167887.03438658125,Bachelors,13.408103668218422,Never-married,Prof-specialty,Not-in-family,Black,Female,3.499608486890793e-05,-0.00011125370860099793,39.999811947025066,United-States,<=50K
34.09346791110309,Private,189723.99917957973,Assoc-acdm,12.47121550751975,Divorced,Sales,Husband,White,Male,-7.118589431047439e-05,-1.4929831027984619e-05,66.21953510985941,United-States,<=50K
22.223664595105415,Private,363729.1728752233,Some-college,9.898840561111445,Never-married,Other-service,Own-child,White,Female,-4.2788762599229815e-05,-2.6967590674757957e-05,28.15427449176765,United-States,<=50K
52.86218843790711,State-gov,193480.47486860762,Some-college,9.853685381270493,Never-married,Adm-clerical,Not-in-family,White,Female,-0.00028524622321128844,-9.960126876831054e-05,39.99899130535841,United-States,<=50K
41.13073365875572,Self-emp-inc,24237.439238947198,Some-college,9.85717056870906,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.00035925385355949405,-5.713750794529915e-05,67.70044684685358,United-States,<=50K
50.34646648048391,Self-emp-inc,180333.162930687,HS-grad,9.00017584030177,Married-civ-spouse,Adm-clerical,Wife,White,Male,-7.919330149888993e-05,-0.00018634778261184692,40.000242294631605,United-States,>50K
46.3533306433698,Private,225771.70133225882,Some-college,9.838773250483655,Married-civ-spouse,Craft-repair,Husband,Other,Male,7.606503367424011e-05,1913.1928318417479,49.32202870276738,Cuba,>50K
45.18676874098334,Local-gov,221292.14691662753,Masters,14.683798207256288,Widowed,Prof-specialty,Unmarried,Black,Female,0.0002079848200082779,6.336065474897623e-06,40.00030310872913,United-States,>50K
45.1118341118106,Private,87973.3491061728,HS-grad,9.000543181596655,Married-civ-spouse,Sales,Husband,White,Male,4.826144874095917e-05,-5.12293390929699e-05,39.998820384390356,United-States,>50K
43.42246721271877,Private,103107.52092185234,HS-grad,9.000558883009809,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.00018689927458763122,0.00016275112330913543,44.69324374735571,United-States,<=50K
28.378553955366094,Private,119701.006753366,HS-grad,9.002244383333583,Divorced,Machine-op-inspct,Unmarried,White,Female,9.739825874567032e-05,-0.00020091696083545686,40.00075941891193,United-States,<=50K
37.09026935339076,Private,112319.80680781114,Prof-school,14.518365417166976,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.00015078884363174439,0.0001806853413581848,40.00015010481298,India,<=50K
28.18168312674942,Private,132289.9545172584,Bachelors,13.177028685882755,Never-married,Prof-specialty,Not-in-family,Black,Female,4.950012266635895e-05,0.00018434540927410127,39.999934115044475,United-States,<=50K
41.38347037290052,Private,266760.1878674116,Bachelors,12.682085602454608,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.0001371208131313324,-0.00010311409831047058,40.00000536799029,United-States,<=50K
35.61358007440649,Self-emp-not-inc,160304.498393771,Some-college,9.956658973668182,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0001950552612543106,-0.00015892204642295837,64.01334794071295,United-States,<=50K
18.340887475220054,NaN,162308.00541177305,HS-grad,8.999905593073327,Never-married,NaN,Own-child,White,Female,-0.00012669603526592254,-5.8177996426820756e-05,35.08611656941005,United-States,<=50K
60.54676275646461,NaN,97617.41532036144,HS-grad,9.000265282331366,Never-married,NaN,Own-child,White,Male,-0.0002675306499004364,4.7652758657932283e-05,32.94256337763674,United-States,<=50K
34.29833501014738,Self-emp-not-inc,166187.01650500554,Masters,14.242913433690454,Married-civ-spouse,Exec-managerial,Husband,White,Male,-1.8471872434020043e-05,6.966392695903778e-05,67.50682101829084,United-States,>50K
27.54774912541171,Private,100640.20870796064,HS-grad,9.00018699686076,Married-civ-spouse,Adm-clerical,Wife,White,Female,-0.00015362010896205903,-0.00020565964281558992,25.256002071660024,United-States,<=50K
52.558646575897086,Private,205774.56935870607,HS-grad,9.000302833555597,Married-civ-spouse,Adm-clerical,Wife,White,Male,2.504418604075909e-06,-5.6719034910202025e-05,39.99974711862922,United-States,>50K
38.1297309141415,Private,217584.69403648257,Masters,14.013877513353297,Never-married,Exec-managerial,Not-in-family,White,Male,0.00013756561279296874,-0.0001634231060743332,48.58365560864558,United-States,<=50K
22.61626140748314,Private,106188.15094452025,Some-college,10.157301731096178,Never-married,Sales,Own-child,White,Male,-0.00019984847307205202,-9.28574800491333e-05,40.00048867503524,United-States,<=50K
39.26384352158662,Private,304712.57164100657,HS-grad,9.00000557533126,Married-civ-spouse,Other-service,Wife,White,Female,1.7590317875146865e-05,-6.316791474819184e-05,38.02069639505264,United-States,>50K
35.7410867350462,Private,201844.0762255519,Assoc-acdm,12.543061567352524,Divorced,Sales,Not-in-family,White,Male,-3.6163225769996644e-05,-4.165981709957123e-05,59.282157660198145,Columbia,<=50K
38.01362253182658,Private,208977.13032639195,Bachelors,13.094215763275166,Married-civ-spouse,Sales,Husband,White,Male,-1.6331642866134644e-05,-9.124525636434555e-05,39.9992864542079,United-States,>50K
38.89662720732959,Private,191969.16192644232,Bachelors,12.993518592286836,Widowed,Sales,Not-in-family,White,Female,-0.00012817978858947754,-6.032020319253207e-06,52.62596052640892,United-States,<=50K
23.205949221886943,Private,97453.09402588653,Bachelors,13.016074930383706,Never-married,Prof-specialty,Own-child,White,Female,-4.6966545283794406e-05,-3.4203048795461654e-05,39.99995261332363,United-States,<=50K
31.595135595251513,Private,162985.748984485,11th,8.677675543199113,Never-married,Machine-op-inspct,Own-child,White,Female,2.7261093258857727e-05,-8.17088931798935e-05,40.00037795440078,United-States,<=50K
35.72990947318019,Private,176625.7832742824,HS-grad,9.000563772140403,Never-married,Craft-repair,Not-in-family,White,Male,-4.9720562994480135e-05,-0.00016384142637252807,40.000499905802016,United-States,<=50K
44.328278390585915,Private,156430.20625063626,Bachelors,12.942754749155435,Married-civ-spouse,Sales,Husband,White,Male,4.751859605312347e-05,-1.767309010028839e-05,39.9992971001935,United-States,<=50K
52.37915567089935,Private,195932.7323946161,9th,6.392490134403191,Married-civ-spouse,Adm-clerical,Husband,White,Male,2.503570541739464e-05,-2.1918045356869698e-05,39.99882891023874,United-States,<=50K
53.57919412838491,Private,308938.1975497558,HS-grad,8.99971018513884,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-4.376068338751793e-05,-0.00016536952555179597,40.00062657809973,United-States,>50K
